date,id,username,polarity,text
2016-12-03 15:24:22,805070176991510528,MollyShep,0,Absolute scenes if Leicester win the Champions League and get relegated in the same season #SunLei #leicestercity
2016-12-03 15:23:17,805069905510809600,UnofficialPL,0,LIVE: Sunderland vs Leicester City http://www.goal.com/en-gb/news/2896/premier-league/2016/12/03/30127512/live-sunderland-vs-leicester-city?utm_source=dlvr.it&utm_medium=twitter …
2016-12-03 15:23:14,805069892416196608,First_sports,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp856G
2016-12-03 15:23:14,805069890407239680,BagSulebagg,0,Sunderland v Leicester City Match http://Previewbit.ly/2gMolqw s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:22:38,805069741446545408,NewsSAFC2018,0,21' Chance for Leicester city a corner played into the #SAFC box met by Vardy but it didn't challenge Pickford
2016-12-03 15:22:18,805069659170947074,terrorist__7,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83zY
2016-12-03 15:22:17,805069654758592512,moquazeem9,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83xq
2016-12-03 15:22:16,805069648873930752,EshinlokunAde,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83tv
2016-12-03 15:22:14,805069639264792576,therealsantos10,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83mC
2016-12-03 15:22:14,805069639218647041,dickiesray,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83mD
2016-12-03 15:22:12,805069633266982914,olufemiadelaja,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83fX
2016-12-03 15:22:12,805069631392124928,SportsCentralNG,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83YT
2016-12-03 15:22:10,805069625960505344,Tee6ix,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83Rd
2016-12-03 15:22:10,805069622751805440,sexybae_xo,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83Qy pic.twitter.com/SKIY1RXnTQ
2016-12-03 15:22:09,805069621640380416,unklejoshz,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83Tq
2016-12-03 15:22:09,805069621342523392,Lord_Buffon1,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp83TS
2016-12-03 15:21:27,805069441687953408,W0RLDSOCCERNEWS,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp839Y pic.twitter.com/pNmiDvXiFr
2016-12-03 15:20:35,805069223944929280,dansonkairu,0,"#Aguero will serve a 4 game ban due to a previous ban, he will miss: Leicester City (A) Watford (H) Arsenal (H) Hull (A)"
2016-12-03 15:19:44,805069013768400896,GuzelDuruu,0,Sunderland v Leicester City Match http://Previewbit.ly/2gRUAYd s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:19:25,805068931107028992,KelechiNwagwu,0,"8 straight wins with 22 goals scored and 2 conceded, opponents include ManU, City, Everton, Soton, Spurs, Leicester. Conte is the real deal"
2016-12-03 15:19:24,805068929034960902,breakingnewsnig,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp81gM
2016-12-03 15:19:23,805068923813044224,KaskusAHAY,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp81f1 @rarasathie_
2016-12-03 15:19:23,805068921887854592,Lokzil,0,#football #soccer LIVE: Sunderland vs Leicester City http://dlvr.it/Mp81db
2016-12-03 15:19:22,805068920210104320,Bot_Football,0,LIVE: Sunderland vs Leicester City: The Premier League champions go into the game just five points better off than… http://dlvr.it/Mp81cp
2016-12-03 15:19:16,805068895363080194,lekanadeoba,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp81S4
2016-12-03 15:19:16,805068893618176005,PremierrLeague,0,#PremierLeague LIVE: Sunderland vs Leicester City: The Premier League champions go into the game just five points… http://www.goal.com/en-gb/news/2896/premier-league/2016/12/03/30127512/live-sunderland-vs-leicester-city?utm_source=dlvr.it&utm_medium=twitter …
2016-12-03 15:19:14,805068885233762304,PremierLeague8,0,#PremierLeague LIVE: Sunderland vs Leicester City: The Premier League champions go into the game just five points… http://www.goal.com/en-gb/news/2896/premier-league/2016/12/03/30127512/live-sunderland-vs-leicester-city?utm_source=dlvr.it&utm_medium=twitter …
2016-12-03 15:18:57,805068813905567744,PBSemasa,0,The four games Sergio Agüero will miss during his suspension: Leicester City (A) Watford (H) Arsenal (H) Hull... http://fb.me/7xqeRDHf4
2016-12-03 15:18:02,805068585186062336,FoxesNews,0,#Leicester #LeicesterCity #LCFC Leicester City team news for Premier League clash with Sunderland http://dld.bz/fj7aZ
2016-12-03 15:16:58,805068314632454144,AdemolaPhemy7,0,LIVE: Sunderland vs Leicester City http://blog.haskam.com/live-sunderland-vs-leicester-city …
2016-12-03 15:16:37,805068227491614720,LeicesterFooty,0,"Fearless: The Amazing Underdog Story of Leicester City, the Greatest Miracle in Sports History http://www.leicesterfootball.net/fearless-the-amazing-underdog-story-of-leicester-city-the-greatest-miracle-in-sports-history-2/ …"
2016-12-03 15:16:34,805068216485769216,bettingslip,0,Sergio Aguero will miss the following games due to suspension: Leicester City (A) Watford (H) Arsenal (H) Hull City (A) #MCFCpic.twitter.com/kmLabfTVkF
2016-12-03 15:16:30,805068197439344640,TokerOya,0,Sunderland v Leicester City Match http://Previewbit.ly/2gRUAYd s1k1g8 #SAFC #SunLei #LCFC Match day #PremierLeague #EPL #BPL Soccer AM
2016-12-03 15:16:27,805068186794291200,tosinimmanuel,0,Sunderland vs Leicester City LIVE Commentary - 12/3/16 Premier League -... http://fb.me/5qI34CO4J
2016-12-03 15:16:12,805068122373779457,GoalTanzania,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7yyy pic.twitter.com/1cOFyJHxbd
2016-12-03 15:16:11,805068120314417152,GoalcomSA,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7ypv pic.twitter.com/lqMVr4sU03
2016-12-03 15:16:11,805068120280875008,Goal_India,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7ywD pic.twitter.com/LdQ7jYe3xo
2016-12-03 15:16:07,805068102429872128,GoalNews,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7ypj pic.twitter.com/IOyYJsm8GO
2016-12-03 15:15:55,805068052798853120,TerrificSportC,0,Burnley Leicester City (Away club) 08/03/05 TURF Moor football programme (GR1) http://www.sportsmemcards.info/US/landing-static/twitter07/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889870&item=311753150632&vectorid=229466&lgeo=1 …pic.twitter.com/OBbrjxMbjd
2016-12-03 15:15:35,805067967998361602,stewie11221,0,@Danboo67 Funny Leicester City who reformed 1919 after the company ceased trading due to financial difficulties are same club
2016-12-03 15:15:31,805067949526700041,Ikecony,0,The four games Sergio Agüero will miss during his suspension: Leicester City (A) Watford (H) Arsenal (H) Hull City (A)
2016-12-03 15:15:18,805067895449522176,City_Chief,0,"Otamendi is suspended for Leicester City away after receiving his 5th yellow card today. No Aguero, Fernandino and Otamendi vs Leicester."
2016-12-03 15:15:00,805067819683643392,ArsenalNexus,0,Sergio Aguero and Fernandinho will both miss the City clash with Arsenal on December 18th (as well as the Leicester and Watford games)
2016-12-03 15:14:29,805067690662621185,AylestoneLCFC,0,Leicester City team news for Premier League clash with Sunderland http://ift.tt/2fWvzGV
2016-12-03 15:13:52,805067534118617089,OfficialHoody,0,I liked a @YouTube video from @doctorbenjy http://youtu.be/2ocHDjTG2tk?a Football Manager 2017 | Leicester City | Part 8 | JANUARY 2/2
2016-12-03 15:13:47,805067513579139072,BBCRLSport,0,The average positions of the Sunderland and Leicester City players in the opening 10 minutes. pic.twitter.com/x2uLdHqsNH
2016-12-03 15:13:37,805067472810323969,Muhamedwason,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7y0c
2016-12-03 15:13:37,805067472592248832,OJAY_PUMPING,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7y16
2016-12-03 15:13:37,805067472135065605,moquazeem9,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7y0w
2016-12-03 15:13:35,805067464912478208,Jopac4dvirg,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7xxk
2016-12-03 15:13:25,805067420683538432,OrijoDotNg,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7xgn
2016-12-03 15:13:22,805067407677161474,BlueFoxNews,0,In a league of her own: Irish woman Susan Whelan on life at the top at Leicester City Football Club (IrishSun.… http://ift.tt/2gYXW8k
2016-12-03 15:13:21,805067406884208641,GoalcomNigeria,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7xMS pic.twitter.com/Y7Aao9RkEV
2016-12-03 15:13:17,805067387141664770,EnPremierLeagu,0,Sunderland vs Leicester City: Live updates from the Stadium of Light as the champions look to kick-star their… http://dlvr.it/Mp7x8m
2016-12-03 15:13:14,805067375779450880,LinkBud,0,Sunderland vs Leicester City - LIVESTREAM (PC+MOB) HD*- WATCH http://buff.ly/2gT66jP #SunLei #PLpic.twitter.com/zkpuwVFuFb
2016-12-03 15:13:02,805067324076257280,stewie11221,0,Funny Leicester City who reformed 1919 after the company ceased trading due to financial difficulties are same club
2016-12-03 15:13:00,805067317700870144,FoxesNews,0,#Leicester #LeicesterCity #LCFC Leicester City boss Claudio Ranieri admits he could drop both... http://dld.bz/fj7ba
2016-12-03 15:12:30,805067193180372994,Merseytoffee,0,"Aguero will serve a 4 game ban due to a previous ban, he will miss: Leicester City (A) Watford (H) Arsenal (H) Hu… … #everton"
2016-12-03 15:12:28,805067181943902209,George95__,0,"If City can't beat Leicester, Hull and Watford without Aguero then there's something seriously wrong isn't there"
2016-12-03 15:12:25,805067172267618304,teespringstores,0,Goal LIVE: Sunderland vs Leicester City http://www.mo4ch.com/goal-live-sunderland-vs-leicester-city/ …
2016-12-03 15:12:22,805067156270542848,Mo4chNews,0,Goal LIVE: Sunderland vs Leicester City http://www.mo4ch.com/goal-live-sunderland-vs-leicester-city/ …
2016-12-03 15:11:34,805066954998476801,Sbn_ZA,0,The four games Sergio Agüero will miss during his suspension: Leicester City (A) Watford (H) Arsenal (H) Hull City (A) pic.twitter.com/PBkXO7fwPr
2016-12-03 15:11:25,805066917534801921,prafulrox,0,Leicester City look clueless at the back! No idea to whats happening with them? #EPL #Leicester
2016-12-03 15:11:16,805066882797731845,bydennisse,0,[FECHA 14] COMIENZAN LOS PARTIDOS: Palace 0-0 Southampton Stoke City 0-0 Burnley Sunderland 0-0 Leicester Tottenham 0-0 Swansea #PL
2016-12-03 15:10:22,805066653557985280,IconicUtd,0,The 4 games Agüero will miss during his suspension: Leicester City (A) Watford (H) Arsenal (H) Hull City (A) Arsenal at home could be huge.
2016-12-03 15:09:32,805066446049017856,gunnerarsenal4,0,"Aguero will serve a 4 game ban due to a previous ban, he will miss: Leicester City (A) Watford (H) Arsenal (H) Hu… … #arsenal"
2016-12-03 15:09:31,805066440172834818,sonjackjasl,0,¡COMIENZAN! Palace 0-0 Southampton Stoke City 0-0 Burnley Sunderland 0-0 Leicester Tottenham 0-0 Swansea #PL [FECHA 14]
2016-12-03 15:09:25,805066413790691329,PremierLeaque,0,[Goal] LIVE: Sunderland vs Leicester City http://www.goal.com/en-gb/news/2896/premier-league/2016/12/03/30127512/live-sunderland-vs-leicester-city …
2016-12-03 15:09:19,805066389761511424,SquawkaNews,0,The four games Sergio Agüero will miss during his suspension: Leicester City (A) Watford (H) Arsenal (H) Hull City (A) pic.twitter.com/dej94UX23u
2016-12-03 15:08:53,805066281980301316,yo_blogmedia,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7t9N #yemioloyedeblogpic.twitter.com/48x1QxU5nJ
2016-12-03 15:08:50,805066267124068352,adweber4,0,LIVE: Sunderland vs Leicester City http://www.goal.com/en-us/news/85/england/2016/12/03/30130452/live-sunderland-vs-leicester-city …pic.twitter.com/WqGBEzp72H
2016-12-03 15:08:41,805066231099379713,TheMasterP6,0,Sergio Aguero will serve a 4 game ban (due to a previous ban) he will miss games: Leicester City (A) Watford (H) Arsenal (H) Hull (A)
2016-12-03 15:08:15,805066122974273536,Gapsy4all,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7sZy
2016-12-03 15:08:09,805066096999075840,hanifyazid,0,Sunderland vs Leicester City #nwpic.twitter.com/Cn9UbLhqeF
2016-12-03 15:08:05,805066079571759105,FoxesNews,0,#Leicester #LeicesterCity #LCFC Sunderland v Leicester City – Premier League LIVE! Team... http://dld.bz/fj7bb
2016-12-03 15:07:32,805065942027759617,GoalComIreland,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7rvt pic.twitter.com/xE0ZSLPCTO
2016-12-03 15:07:23,805065901762486272,Goal_SG,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7rYw pic.twitter.com/1dxCNOGPAq
2016-12-03 15:07:22,805065900382523396,boturbotrader,0,What Is King Power? Leicester City FC's Fairytale Soccer Victory Driven By #LeicesterCityF.C. http://dlvr.it/Mp7rdh #LeicesterCityFC
2016-12-03 15:06:11,805065602268364800,TalkSportTV,0,Match Thread: [15:00 GMT]: Sunderland vs Leicester City pic.twitter.com/jdzaNERN65
2016-12-03 15:06:03,805065566700630016,TalkSportTV,0,Match Thread: Sunderland vs Leicester City [Premier League] pic.twitter.com/0STvcZbNAN
2016-12-03 15:05:27,805065417957969920,GuzelDuruu,0,Sunderland v Leicester City Match http://Previewbit.ly/2gSX0Uc s1k1g8 #SAFC #SunLei #LCFC #Matchday #PremierLeague #EPL #BPL Game daY
2016-12-03 15:05:27,805065416380805121,SiaranBola9,0,Sunderland vs Leicester City West Bromwich Albion vs Watford FC Live Stream http://bit.ly/SB9SCH #EPL
2016-12-03 15:05:24,805065402812366849,newscast_ne,0,The teams are out at The Stadium Of Light between #SAFC and 14th placed Leicester City. #BBCFootballhttps://twitter.com/bbcnewcastle/status/805064354752294912 …
2016-12-03 15:04:49,805065258691919872,Lblock299,0,"I'm at Stadium of Light - @safcofficial for Sunderland vs Leicester City in Sunderland, Tyne and Wear https://www.swarmapp.com/c/bwjLkEfkQnD"
2016-12-03 15:04:09,805065088919027712,glennford0,0,Started #SunLei #PL Sunderland 0 - 0 Leicester City http://www.fotmob.com/livescores/47/2252318/match-facts/?id=2252318&hs=0&as=0&h=Sunderland&a=Leicester+City …
2016-12-03 15:04:01,805065055054204928,SiaranBola9,0,Kick off English Premier League Sunderland vs Leicester City Live Stream http://bit.ly/SB9SCH
2016-12-03 15:03:07,805064830646439936,Goal_MY,0,LIVE: Sunderland vs Leicester City http://dlvr.it/Mp7nB2 pic.twitter.com/aqLic3wbxz
2016-12-03 15:02:41,805064719086325760,TokerOya,0,Sunderland v Leicester City Match http://Previewbit.ly/2gSX0Uc s1k1g8 #SAFC #SunLei #LCFC Match day #PremierLeague #EPL #BPL Soccer AM
2016-12-03 15:02:33,805064685829627905,Goals_Premier,0,Match begins!!! #Sunderland 0 #LeicesterCity 0
2016-12-03 15:01:51,805064512193888257,BettracksScores,0,Kick Off. Sunderland vs Leicester City
2016-12-03 15:01:45,805064484675088385,PaulCommentator,0,"Join @wazza_ashurst and myself for free, independent off tube studio commentary, #Sunderland #Leicester City http://www.bet365.com #SUNLEI"
2016-12-03 15:01:14,805064354752294912,bbcnewcastle,0,The teams are out at The Stadium Of Light between #SAFC and 14th placed Leicester City. #BBCFootball
2016-12-03 15:01:05,805064318832119808,ItsFoxedUp,0,Three Sunderland players walk yellow card tightrope against Leicester City http://dlvr.it/Mp7lmp #lcfc
2016-12-03 15:01:05,805064317196333057,ItsFoxedUp,0,Sunderland v Leicester City team news: David Moyes makes one change for the visit of the ... http://dlvr.it/Mp7llx #lcfc
2016-12-03 15:01:04,805064315573145601,ItsFoxedUp,0,Sunderland v Leicester City - Team Sheets http://dlvr.it/Mp7llD #lcfc
2016-12-03 15:01:04,805064313505333250,ItsFoxedUp,0,Live Commentary: Sunderland vs. Leicester City http://dlvr.it/Mp7lkh #lcfc
2016-12-03 15:01:03,805064311664033792,ItsFoxedUp,0,Sunderland vs #Leicester City live online stream. http://dlvr.it/Mp7lk9 #lcfc
2016-12-03 15:01:03,805064309361385472,ItsFoxedUp,0,Sunderland vs Leicester City: Live updates from the Stadium of Light as the champions look to kick ... http://dlvr.it/Mp7lhx #lcfc
2016-12-03 15:00:57,805064283188916224,FichajeGoleador,0,¡COMIENZAN! Palace 0-0 Southampton Stoke City 0-0 Burnley Sunderland 0-0 Leicester Tottenham 0-0 Swansea #PL [FECHA 14]
2016-12-03 15:00:16,805064112183054336,TBPlayerEPL,0,Sunderland v Leicester City Starts Shortly. Match Timeline: http://bit.ly/1IDZpfH
2016-12-03 15:00:10,805064089382756354,Gerryanto,0,Sunderland vs Leicester City #EPL
2016-12-03 15:00:08,805064077655609345,lebanonsports,0,Sunderland vs Leicester City http://www.lebanon-sports.com/index.php/live-streaming/118-live-stream/22380-channel-94 …
